crmid,lastSKU,nextSKU,support,confidence,lift
6629639919250249994914433,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
6510234710530909946764767,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
6508897193553723215747082,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
6400312087242685495602468,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
6398541581741681159271824,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
6390362881402393682601116,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
6282740761848314468934056,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
6167376263565505762196318,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
6167372715932769085305777,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
6162432646506804473452018,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
6161075583729831845640438,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
6051584160903405639656502,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
6044380608090609684422518,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
5936276194554167679946949,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
5813247113140400961545668,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
5813220507283667864039123,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
5811861898057930465153632,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
5695617386057175874583994,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
5583892675387738533293320,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
5582092271518087877645909,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
5581173400751688309206513,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
3133007220438398742150823,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
3131065753903672905937492,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
3085131183630675679831101,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2996797063969917734565634,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2995019867171382117513666,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2995016408157319661559120,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2948902443882442734838057,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2408967789749540513621534,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2408776611260633450169031,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2391306229856717317280289,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2391173791925509538901914,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2391173791925509538901907,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2391173791925509538901900,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2390645220034500339245745,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2361438875673340195654860,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2360543754366912280997617,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2355154834678807872456278,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2354630956264765116287523,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2354630956264765116287429,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2354629893378794191584254,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2354629893378794191584117,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2321522269150582633795694,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2318490691159576786593496,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2316725259534206429348243,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2286706332740100700126894,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2273794324164426139962758,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2273272519608780713148783,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2252412799991261779467768,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2252280398458089749212298,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2220634868360764820756824,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2220501957746106109511266,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2220501957746106109511150,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2220501957746106109511136,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2220501957746106109511128,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2220501957746106109511107,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
2179621326915334108091889,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1948807785807888335376399,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1948807785807888335376262,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1948682132223353505881939,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1948682132223353505881924,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1913053108397379378383942,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1880362383045135350196759,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1880362383045135350196744,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1880362383045135350196629,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1879025368640690758995245,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1878633889573589870958037,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1878633889573589870958029,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1878633889573589870958000,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1878633889573589870957942,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1878633889573589870957935,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1878633889573589870957928,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1878633889573589870957921,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1878633889573589870957885,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1878633889573589870957878,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1878100614381878190422880,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1844864718086379754867067,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1812428993456199424669570,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1812428993456199424669469,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1812428993456199424669448,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1812428993456199424669441,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1812428993456199424669412,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1810442394286852408988769,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1809902413691316424068746,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1809902413691316424068616,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1778269363257716985641033,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1778269363257716985640896,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1778269363257716985640889,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1776276044391628966119641,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1776017979124825200675272,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1674856463621409619950734,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1674856463621409619950655,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1674856463621409619950640,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1674856463621409619950619,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1640035906791238086857353,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1640035906791238086857346,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1640035906791238086857325,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
1640035906791238086857288,prd1018,prd1004,0.0011747813601357526,0.060810810810810814,4.4795348232848236
9937106575,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
9206567473569769483865928,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
8879234900211701180961229,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
8514833434420443253033592,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
8474188859,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
7896142480702482671483806,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
7788493775431277099856901,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
7787562537031137322897353,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
7556460735008411586336278,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
7552365259863142236870010,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
7552354658782016079897925,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
6625602646125730311158471,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
6393560867956973225695512,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
6393113959202739473435637,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
6283175413668571694668797,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
6283164805089000570602028,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
6277765203696141101001328,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
6275507317571254269967197,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
6162886691370417785718757,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
6043901827016354654678019,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
6043442411893030263019080,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
5929003748024692135571028,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
5927231607780151439739406,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
5820010589873914631835445,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
5819098889940775223428887,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
5697430150438926302497161,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
5588426328578122424126676,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
5581210483943801672593151,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
4544540880,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
3710582726,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
3130006306005166070335340,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2997327854116873515986373,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2995016462119954812897117,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2949796874971286540164909,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2949789272466956316985920,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2407362389639996716452393,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2390907972518872511316774,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2364255505337940253366761,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2361957870938369194925720,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2355154834678807872456271,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2354630956264765116287408,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2286571864421530838568593,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2273084137013078820656925,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2226449023647528014091958,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2220501957746106109511237,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2220501957746106109511122,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2219173764010383163798330,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2219048120687042162683523,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
2218241757008589250457830,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1912662099961374636738117,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1912262293166681413787792,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1878633889573589870957906,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1812428993456199424669477,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1812428993456199424669455,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1809902413691316424068666,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1809902413691316424068631,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1778269363257716985640940,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1778269363257716985640904,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1742652788624098345309284,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1676582411389562341048305,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1674856463621409619950633,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1640296539827405481808137,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1640035906791238086857439,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
1640035906791238086857324,prd1156,prd1020,0.0010442500978984468,0.09638554216867472,7.38409638554217
8665558473456491430551899,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
8413902037,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
8284447668,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
8136749856954970120317536,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
8011455622955609263573705,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
7896121188354887260976742,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
7787589177448936589424469,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
7783034101158499510026253,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
7783034093850248548206964,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
7780802607743109739676595,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
7667729689264016577476118,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
7667703179142059863935325,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
7664538790665719467005783,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
7557815885895281521048441,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
7555976618831988155428820,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
7551031310631225837253281,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
7548319083136614344098965,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
6630090458348331364107326,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
6515210137765379468117484,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
6393541432612828513988132,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
6393085551238917316353162,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
6391304576162770448392580,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
6275035562907823561335127,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
6274583132461741165730633,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
6159716967709455619422630,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
6158812238755897813510074,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
6052942783125207227520530,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
6052036418511368365850963,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
6044826005361559684699884,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
6042999085388519348077586,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
5937154234833825025314075,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
5935369677888441136738762,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
5811865355966702525294244,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
5811416583580044093314957,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
5699234121647239861278196,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
5696516807487216746270421,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
5581208744999441640635837,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
3178243970077876729280789,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2997503805523580386082354,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2952095151155561111531525,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2542541368588175466234029,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2542001673570381872547323,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2391306229856717317280318,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2390644205874437389889541,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2363733010714366453585918,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2355154834678807872456242,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2354630956264765116287458,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2322718552012032023512065,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2318490675047457101228184,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2289098938957343530266300,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2288833651258984499081706,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2287370435645163033677414,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2286571864421530838568629,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2253465773590494991888189,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2252280398458089749212312,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2252278327742911088025817,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2220501957746106109511143,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
2218241757008589250457960,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1948682132223353505881902,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1914380237163706601195782,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1880362383045135350196766,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1880362383045135350196658,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1880362383045135350196643,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1880362383045135350196615,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1844862639139950398414619,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1812428993456199424669563,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1812428993456199424669549,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1810965779862203571416240,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1810702005105359386947978,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1810700451361245589114499,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1809912779920501768690626,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1778269363257716985640933,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1778269363257716985640925,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1778269363257716985640903,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1744380269822329150073473,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1742379710445031593934813,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1676456755903954189176127,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1640292381766655378537825,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1640035906791238086857289,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
1011050355255581989164064,prd1129,prd1037,0.0010442500978984468,0.06451612903225808,3.5304147465437796
8674348924742527869915752,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
8135875253990153501500410,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
8128638338108985051645218,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
7899736151033062244059598,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
7899736130356573456143611,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
7897476429664577470911060,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
7789850589637655370889892,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
7789817033508571233003761,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
7780777974898476226975542,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
7081386673769643877190857,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
6625579669861446593556482,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
6516134108950244071797377,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
6509335378553764333367396,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
6406390260903273776786395,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
6392186239939094772843885,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
6166957438286764352996223,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
6162883081649653702783063,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
5928579815346864116274199,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
5820478832384529107507613,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
5813667636678636665449042,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
5699227061054262110744436,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
5698788910993470175773168,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
5587963490646392295919567,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
5587509335464263057500577,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
3085139420073536648649838,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
2452255529199285099233319,prd1046,prd1191,0.0010442500978984468,0.1038961038961039,9.94935064935065
